id,laptop_ID,Inches,Ram,Weight,Company_Apple,Company_Asus,Company_Chuwi,Company_Dell,Company_Fujitsu,Company_Google,Company_HP,Company_Huawei,Company_LG,Company_Lenovo,Company_MSI,Company_Mediacom,Company_Microsoft,Company_Razer,Company_Samsung,Company_Toshiba,Company_Vero,Company_Xiaomi,TypeName_Gaming,TypeName_Netbook,TypeName_Notebook,TypeName_Ultrabook,TypeName_Workstation,OpSys_Chrome OS,OpSys_Linux,OpSys_Mac OS X,OpSys_No OS,OpSys_Windows 10,OpSys_Windows 10 S,OpSys_Windows 7,OpSys_macOS,Touch,IPS,4K,HD,HDD,SSD,Flash_Storage,Hybrid,GHz,Marca_Intel,Marca_AMD,CPU_Generacion,Gen_AMD,Gen_AMD_E,Gen_AMD_Ryzen,Gen_AMD_FX,Gen_INTEL,INTEL_ATOM,INTEL_Celerium,INTEL_Pentium,INTEL_Xeon,Marca_GPU_NVIDIA,Marca_GPU_AMD,Marca_GPU_INTEL,NVIDIA_GEFORCE,NVIDIA_Quadro,NVIDIA_GTX,GPU_AMD_R,Intel_Iris,Price_euros
628,765,15.6,8,2.2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0,1,0,1,1024.0,128.0,0.0,0.0,2.5,1,0,7.0,0,0,0,0,5,0,0,0,0,1,0,0,1,0,1,0,0,1099.0
1215,274,15.6,8,2.05,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0,0,0,1,0.0,256.0,0.0,0.0,1.8,1,0,8.0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,880.0
396,1168,15.6,4,1.9,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0,0,0,0,1024.0,0.0,0.0,0.0,2.0,1,0,6.0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,339.0
1083,1320,15.6,4,2.2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0,0,0,0,500.0,0.0,0.0,0.0,1.6,1,0,3.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,369.0
20,858,13.3,8,1.28,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,0,0,1,0.0,256.0,0.0,0.0,2.5,1,0,7.0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,2277.0
1263,94,13.3,16,1.49,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0,0,0,1,0.0,512.0,0.0,0.0,1.8,1,0,8.0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,1197.0
258,908,15.6,8,2.62,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,1,1024.0,0.0,0.0,0.0,2.8,1,0,7.0,0,0,0,0,7,0,0,0,0,1,0,0,1,0,1,0,0,929.0
159,950,15.6,4,2.18,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0,0,0,0,1024.0,0.0,0.0,0.0,2.0,1,0,6.0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,558.6
572,959,15.6,16,2.5,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,0,1,0,1,1024.0,512.0,0.0,0.0,2.1,0,1,8.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,9,0,999.0
374,538,15.6,8,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0,1,0,1,500.0,0.0,0.0,0.0,2.5,1,0,7.0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,860.0
25,1142,12.5,8,1.26,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0,0,0,0,0.0,256.0,0.0,0.0,2.4,1,0,6.0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,1895.0
345,796,15.6,4,2.4,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,0,1,0,1,1024.0,0.0,0.0,0.0,2.8,1,0,7.0,0,0,0,0,7,0,0,0,0,1,0,0,1,0,1,0,0,999.0
827,813,11.6,4,1.63,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,0,0,0,0,0.0,128.0,0.0,0.0,1.1,1,0,4.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,744.0
661,525,15.6,8,2.04,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0,0,0,1,0.0,256.0,0.0,0.0,2.5,1,0,7.0,0,0,0,0,5,0,0,0,0,1,0,0,1,0,0,0,0,889.0
102,603,13.3,8,1.37,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,1,0,1,0.0,512.0,0.0,0.0,2.7,1,0,7.0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,2025.0
185,596,17.3,8,2.73,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,0,1,0,1,1024.0,128.0,0.0,0.0,2.5,1,0,7.0,0,0,0,0,5,0,0,0,0,1,0,0,1,0,1,0,0,1770.0
69,233,17.3,8,2.69,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0,0,0,1,500.0,256.0,0.0,0.0,2.5,1,0,7.0,0,0,0,0,5,0,0,0,0,1,0,0,1,0,1,0,0,891.0
327,169,15.6,16,2.4,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,0,1,0,1,1024.0,256.0,0.0,0.0,2.8,1,0,7.0,0,0,0,0,7,0,0,0,0,1,0,0,1,0,1,0,0,1799.0
439,899,11.6,4,1.25,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,0,1,0,0,0.0,0.0,32.0,0.0,1.6,1,0,3.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,297.0
662,263,17.3,16,4.14,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,0,0,0,1,1024.0,512.0,0.0,0.0,2.8,1,0,7.0,0,0,0,0,7,0,0,0,0,1,0,0,1,0,1,0,0,2499.0
799,242,15.6,4,2.2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0,0,0,1,1024.0,128.0,0.0,0.0,2.5,0,1,9.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,575.0
555,267,15.6,4,2.1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0,1,0,1,500.0,0.0,0.0,0.0,1.6,1,0,8.0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,722.0
40,781,14.0,4,1.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0,1,0,0,0.0,128.0,0.0,0.0,2.3,1,0,6.0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,1020.0
1110,1289,13.3,16,1.3,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,1,0,1,0.0,512.0,0.0,0.0,2.5,1,0,6.0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,1499.0
998,375,14.0,8,1.36,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0,1,0,1,0.0,256.0,0.0,0.0,2.7,1,0,7.0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,1750.0
500,1121,17.3,8,2.9,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,0,0,0,1,1024.0,128.0,0.0,0.0,2.6,1,0,6.0,0,0,0,0,7,0,0,0,0,1,0,0,1,0,1,0,0,1511.19
734,644,13.3,8,1.23,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,1,0,0,1,0.0,256.0,0.0,0.0,1.6,1,0,8.0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,1869.0
974,484,14.0,8,1.7,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0,0,0,1,0.0,180.0,0.0,0.0,2.5,1,0,7.0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,1364.0
117,896,13.3,4,1.28,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,0,0,1,0.0,256.0,0.0,0.0,2.5,1,0,7.0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,1799.0
392,1030,15.6,4,2.04,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0,0,0,0,0.0,256.0,0.0,0.0,2.4,1,0,7.0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,769.99
1060,520,15.6,16,2.2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0,0,0,1,2048.0,256.0,0.0,0.0,1.8,1,0,8.0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,1219.24
613,810,15.6,8,2.37,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0,0,0,1,0.0,256.0,0.0,0.0,2.5,1,0,7.0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,1099.0
711,119,14.0,8,1.63,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0,0,0,1,0.0,512.0,0.0,0.0,1.8,1,0,8.0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,1084.0
1245,1016,15.6,4,2.18,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0,0,0,0,0.0,128.0,0.0,0.0,2.4,1,0,7.0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,547.0
639,412,14.0,8,1.1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0,0,0,1,0.0,512.0,0.0,0.0,2.7,1,0,7.0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,1873.0
9,165,17.3,4,3.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0,1,0,1,0.0,256.0,0.0,0.0,1.6,1,0,8.0,0,0,0,0,5,0,0,0,0,1,0,0,1,0,0,0,0,805.0
1213,712,15.6,4,1.9,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0,0,0,0,500.0,0.0,0.0,0.0,2.0,1,0,6.0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,450.0
535,432,15.6,8,2.62,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,0,1,0,1,1024.0,128.0,0.0,0.0,2.8,1,0,7.0,0,0,0,0,7,0,0,0,0,1,0,0,1,0,1,0,0,1159.0
155,1206,13.3,8,1.23,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,1,0,0,1,0.0,256.0,0.0,0.0,2.4,1,0,6.0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,1099.0
1074,561,17.3,8,2.63,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0,0,0,1,1024.0,0.0,0.0,0.0,2.7,1,0,7.0,0,0,0,0,7,0,0,0,0,1,0,0,1,0,0,0,0,1280.0
472,599,11.6,4,1.39,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,0,0,0,0.0,128.0,0.0,0.0,1.0,1,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,603.0
47,601,17.3,4,2.8,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0,0,0,1,500.0,0.0,0.0,0.0,2.0,1,0,6.0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,529.0
5,132,17.3,8,2.5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0,0,0,1,0.0,256.0,0.0,0.0,1.6,1,0,8.0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,928.0
466,1139,15.6,4,2.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0,0,0,0,1024.0,0.0,0.0,0.0,2.4,1,0,7.0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,435.0
712,129,14.0,8,1.63,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0,0,0,1,1024.0,0.0,0.0,0.0,1.6,1,0,8.0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,812.0
212,838,14.0,8,1.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0,1,0,1,0.0,128.0,0.0,0.0,2.4,1,0,7.0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,619.0
1067,3,15.6,8,1.86,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0,0,0,1,0.0,256.0,0.0,0.0,2.5,1,0,7.0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,575.0
785,371,15.6,8,2.04,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0,0,0,0,2048.0,0.0,0.0,0.0,1.6,1,0,3.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,389.0
332,806,15.6,8,1.95,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0,0,0,0,0.0,128.0,0.0,0.0,2.5,1,0,7.0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,810.0
1199,625,15.6,16,2.94,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,0,0,0,1,1024.0,256.0,0.0,0.0,2.8,1,0,7.0,0,0,0,0,7,0,0,0,0,1,0,0,1,0,1,0,0,2267.86
412,298,15.6,8,2.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0,0,0,1,0.0,256.0,0.0,0.0,2.8,1,0,7.0,0,0,0,0,7,0,0,0,0,1,0,0,1,0,1,0,0,1829.0
200,424,14.0,8,1.43,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0,0,0,1,0.0,256.0,0.0,0.0,2.5,1,0,6.0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,1500.0
509,337,15.6,8,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0,1,0,1,0.0,256.0,0.0,0.0,2.5,1,0,7.0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,943.0
411,1247,15.6,8,2.2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,0,0,0,1,1024.0,128.0,0.0,0.0,2.8,1,0,7.0,0,0,0,0,7,0,0,0,0,1,0,0,1,0,1,0,0,1149.0
627,878,13.3,8,1.37,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,1,0,1,0.0,256.0,0.0,0.0,2.7,1,0,7.0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,1950.0
1088,347,15.6,12,2.2,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0,0,0,1,2048.0,0.0,0.0,0.0,3.6,0,1,9.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,899.0
881,939,15.6,4,1.95,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0,0,0,0,500.0,0.0,0.0,0.0,2.3,1,0,6.0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,729.9
914,984,13.3,16,1.22,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,0,0,1,0.0,512.0,0.0,0.0,1.3,1,0,,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,1899.0
690,187,15.6,8,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0,0,0,0,0.0,128.0,0.0,0.0,2.5,1,0,7.0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,793.0
111,478,15.6,8,1.9,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0,0,0,1,500.0,0.0,0.0,0.0,2.5,1,0,7.0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,1154.0
26,989,15.6,8,2.04,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0,1,0,1,1024.0,128.0,0.0,0.0,2.7,1,0,7.0,0,0,0,0,5,0,0,0,0,1,0,0,1,0,0,0,0,979.0
375,559,17.3,16,4.42,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,0,1,0,1,1024.0,256.0,0.0,0.0,2.8,1,0,7.0,0,0,0,0,7,0,0,0,0,1,0,0,1,0,1,0,0,2699.0
289,1213,15.6,12,2.21,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0,1,0,1,1024.0,128.0,0.0,0.0,2.8,1,0,7.0,0,0,0,0,7,0,0,0,0,1,0,0,1,0,1,0,0,1327.0
1007,142,13.3,4,1.32,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0,1,0,1,0.0,256.0,0.0,0.0,2.5,1,0,7.0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,699.0
476,1141,10.1,4,0.69,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,1,0,0,0.0,0.0,64.0,0.0,1.44,1,0,8.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,479.0
475,64,14.0,8,1.4,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0,0,0,1,0.0,256.0,0.0,0.0,1.6,1,0,8.0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,941.0
125,410,15.6,8,2.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,0,0,0,1,0.0,256.0,0.0,0.0,2.8,1,0,7.0,0,0,0,0,7,0,0,0,0,1,0,0,1,0,1,0,0,879.0
1154,859,14.0,8,1.54,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0,0,0,1,0.0,512.0,0.0,0.0,2.5,1,0,6.0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,1468.0
1184,359,15.6,8,2.6,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,0,0,0,1,0.0,256.0,0.0,0.0,2.8,1,0,7.0,0,0,0,0,7,0,0,0,0,1,0,0,0,1,0,0,0,1738.27
322,574,15.6,8,2.2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0,0,0,0,1024.0,0.0,0.0,0.0,2.5,1,0,7.0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,739.0
280,885,15.0,16,1.23,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0,0,0,1,0.0,256.0,0.0,0.0,2.7,1,0,7.0,0,0,0,0,7,0,0,0,0,1,0,0,1,0,0,0,0,1849.0
63,125,15.6,8,2.2,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0,0,0,1,0.0,256.0,0.0,0.0,2.5,1,0,7.0,0,0,0,0,5,0,0,0,0,1,0,0,1,0,0,0,0,629.0
